style_color,=1/0,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
108644-1001,108644,FP,24H1,11/29/2024,45601,519,528,0,YES,LIVE,159,159,40% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108644-1702,108644,FP,24H1,10/28/2024,,0,0,0,YES,,159,159,40% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108644-2302,108644,FP,24H1,10/28/2024,45601,829,847,0,YES,LIVE,159,159,40% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108644-6069,108644,FP,24H1,10/28/2024,45602,1045,1033,0,YES,LIVE,159,159,40% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108672-1001,108672,FP,24H2,11/21/2024,45619,1313,1421,0,YES,LIVE,139,139,40% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108672-2701,108672,FP,24H2,11/25/2024,45621,760,859,0,YES,LIVE,139,139,40% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108683-1014,108683,FP,24H2,11/29/2024,45602,762,745,0,YES,LIVE,119,119,30% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108683-3052,108683,FP,24H2,11/29/2024,45602,394,395,0,YES,LIVE,119,119,30% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108689-1001,108689,FP,24H3,12/5/2024,45637,596,595,0,YES,LIVE,109,109,30% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108689-1501,108689,FP,24H3,12/5/2024,45638,517,625,0,YES,LIVE,109,109,30% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108692-1018,108692,FP,24H3,11/25/2024,45631,110,231,0,YES,LIVE,139,139,30% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108705-1001,108705,FP,24H3,11/29/2024,45631,154,385,0,YES,LIVE,119,119,30% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108705-1601,108705,FP,24H3,11/30/2024,45652,624,804,0,YES,LIVE,119,119,30% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108750C-1001,108750C,FP,24S2,4/8/2024,,0,0,0,,,149,124.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108761-1001,108761,FP,24M1,4/28/2024,,0,0,0,YES,,159,134.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108761-4262,108761,FP,24M1,3/27/2024,,0,0,0,,,159,134.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108770-1001,108770,FP,24M3,6/24/2024,45455,2,0,0,YES,,99,84.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108775C-1001,108775C,FP,24M1,10/24/2024,45391,1,203,0,YES,LIVE,179,179,30% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108775C-1501,108775C,FP,24H2,12/20/2024,45647,567,1065,0,YES,LIVE,179,179,30% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108775C-6000,108775C,FP,24M1,10/28/2024,45391,31,1030,0,YES,LIVE,179,179,30% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108791-1001,108791,FP,24F3,12/7/2024,45560,-3,120,0,YES,LIVE,129,109.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108791-2375,108791,FP,24F3,12/5/2024,45560,-2,77,0,YES,LIVE,129,109.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108791-6499,108791,FP,24F3,12/5/2024,45552,-1,138,0,YES,LIVE,129,109.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108794-1001,108794,FP,24F2,12/7/2024,45514,260,213,0,YES,LIVE,159,134.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108794-2213,108794,FP,24F2,8/6/2024,45513,87,83,0,YES,LIVE,159,134.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108794-4610,108794,FP,24F2,9/13/2024,45515,127,101,0,YES,LIVE,159,134.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108796-1001,108796,FP,24F1,7/23/2024,45489,1,0,0,YES,,159,134.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108796-2302,108796,FP,24F1,7/13/2024,45489,145,170,0,YES,LIVE,159,134.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108796-6010,108796,FP,24F1,7/23/2024,45495,354,365,0,YES,LIVE,159,134.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108798-1501,108798,FP,24F3,10/21/2024,45573,424,442,0,YES,LIVE,119,99.97,60% OFF,SALE,NEW MD,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108815-1001,108815,FP,24F2,9/13/2024,45514,-3,0,0,YES,,129,109.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108815-1702,108815,FP,24F2,9/13/2024,45513,13,10,0,YES,LIVE,129,109.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108867C-1001,108867C,FP,24M2,5/17/2024,,0,0,0,,,109,94.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108867C-1702,108867C,FP,24M2,5/17/2024,45433,1,0,0,YES,,109,94.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108867C-4208,108867C,FP,24M2,5/17/2024,,0,0,0,YES,,109,94.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108896-1001,108896,FP,24H2,11/22/2024,45631,712,707,0,YES,LIVE,139,139,30% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108907-1001,108907,FP,24H1,11/5/2024,45588,99,82,0,YES,LIVE,179,179,30% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108907-4330,108907,FP,24H1,11/5/2024,45589,421,404,0,YES,LIVE,179,179,30% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108956C-1001,108956C,FP,24H3,12/12/2024,,492,492,0,,,119,119,30% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
108956C-4205,108956C,FP,24H3,12/12/2024,,386,447,0,,,119,119,30% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109016-1001,109016,FP,25S1,,,0,0,1390,,,159,159,30% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109016-1420,109016,FP,25S1,,,0,0,975,,,159,159,30% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109017-1009,109017,FP,25S1,,,0,0,870,,,169,169,30% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109032-1001,109032,FP,24F3,12/30/2024,45603,12,10,1130,YES,LIVE,129,129,30% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109095-1004,109095,FP,25S1,,,0,0,0,,,119,119,30% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109095-1501,109095,FP,25S1,,,0,0,955,,,119,119,30% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109095-4004,109095,FP,25S1,,,0,0,0,,,119,119,30% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109095-6129,109095,FP,25S1,,,0,0,910,,,119,119,30% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109115C-1001,109115C,FP,24F2,8/23/2024,45528,11,0,0,YES,,149,124.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109115C-3539,109115C,FP,24F2,8/20/2024,45530,123,119,0,YES,LIVE,149,124.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109117-1001,109117,FP,24F3,11/20/2024,45553,322,319,0,YES,LIVE,99,84.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109117-1501,109117,FP,24F3,11/20/2024,45561,312,309,0,YES,LIVE,99,84.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109117-4903,109117,FP,24F3,11/20/2024,45557,252,248,0,YES,LIVE,99,84.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109127C-1001,109127C,FP,24M2,7/31/2024,,0,0,0,,,139,119.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109127C-4610,109127C,FP,24M2,8/1/2024,45508,0,0,0,,,139,119.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109138C-1501,109138C,FP,24M3,6/29/2024,45501,207,195,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109138C-3539,109138C,FP,24M3,6/29/2024,45501,342,337,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109139C-1001,109139C,FP,24M3,12/6/2024,45482,7,0,0,YES,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109139C-8116,109139C,FP,24M3,7/6/2024,45482,36,19,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109141C-1001,109141C,FP,24M3,7/11/2024,45495,397,397,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109141C-6499,109141C,FP,24M3,7/16/2024,45533,331,334,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109312C-1001,109312C,FP,24M3,6/11/2024,45471,6,0,0,YES,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109312C-1501,109312C,FP,24M3,6/11/2024,45467,4,0,0,YES,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109321-1001,109321,FP,24H1,10/24/2024,45622,1347,1341,0,YES,LIVE,119,69.97,60% OFF,SALE,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109321-1501,109321,FP,24H1,10/24/2024,45622,391,364,0,YES,LIVE,119,69.97,60% OFF,SALE,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109321-2063,109321,FP,24H1,10/24/2024,45622,136,123,0,YES,LIVE,119,69.97,60% OFF,SALE,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109321-4189,109321,FP,24H1,10/24/2024,45622,345,329,0,YES,LIVE,119,69.97,60% OFF,SALE,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109332C-9619,109332C,FP,24H1,10/30/2024,45616,159,158,0,YES,LIVE,129,129,30% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109375C-1001,109375C,FP,24H2,11/15/2024,45637,651,649,0,YES,LIVE,169,169,30% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109398-1001,109398,FP,25S1,,,0,0,1192,,,179,179,30% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109398-3052,109398,FP,25S1,,,0,0,900,,,179,179,30% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109410C-1001,109410C,FP,24H1,12/5/2024,45603,0,0,1000,YES,,89,89,,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109411C-1969,109411C,FP,24H1,12/5/2024,45603,130,136,0,YES,LIVE,89,89,,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109440C-1001,109440C,FP,24H1,11/19/2024,45619,-1,30,2795,YES,LIVE,129,129,30% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109441C-1001,109441C,FP,24H1,12/6/2024,45637,706,700,0,YES,LIVE,129,129,30% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109441C-1501,109441C,FP,24H1,12/6/2024,45637,347,342,0,YES,LIVE,129,129,30% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109446C-1001,109446C,FP,24H2,11/19/2024,45619,-1,0,976,YES,,139,139,50% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109446C-1601,109446C,FP,24H2,11/19/2024,45631,220,215,0,YES,LIVE,139,139,50% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109446C-4884,109446C,FP,24H2,11/20/2024,45619,2,1,782,YES,LIVE,139,139,50% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109457C-2375,109457C,FP,24H1,11/16/2024,,600,600,0,,,129,129,30% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109680C-1001,109680C,FP,25S1,,,0,0,800,,,159,159,30% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
109680C-6129,109680C,FP,25S1,,,0,0,600,,,159,159,30% OFF,REG,,,NEW ARRIVAL,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700014-1001,700014,OP,24F1,6/26/2024,45525,2,0,0,YES,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700014-1700,700014,OP,24F1,6/24/2024,45540,314,313,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700014-6000,700014,OP,24F1,6/26/2024,45546,3,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700014-7475,700014,OP,24F1,6/22/2024,45525,-1,0,0,YES,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700016-1001,700016,OP,24F1,,,0,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700016-1700,700016,OP,24F1,,,0,0,0,YES,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700016-3539,700016,OP,24F1,,,0,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700016-4347,700016,OP,24F1,6/26/2024,45513,-1,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700018-1001,700018,OP,24F2,7/29/2024,45550,-3,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700018-1537,700018,OP,24F2,7/29/2024,45551,10,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700018-3539,700018,OP,24F2,7/30/2024,45553,130,128,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700018-8018,700018,OP,24F2,7/30/2024,45551,31,26,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700020-1001,700020,OP,24F1,6/25/2024,45526,-2,0,0,YES,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700020-1501,700020,OP,24F1,6/25/2024,,0,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700020-2701,700020,OP,24F1,6/26/2024,45526,-1,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700020-6000,700020,OP,24F1,6/25/2024,45530,46,51,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700022-1001,700022,OP,24F3,9/12/2024,45558,75,95,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700022-1501,700022,OP,24F3,9/11/2024,45552,83,77,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700022-2701,700022,OP,24F3,9/12/2024,45559,180,181,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700022-3405,700022,OP,24F3,,,0,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700024-1001,700024,OP,24F2,8/28/2024,45536,930,927,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700024-2063,700024,OP,24F2,8/28/2024,45539,866,861,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700024-6000,700024,OP,24F2,8/28/2024,45541,886,886,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700024-8018,700024,OP,24F2,8/28/2024,45538,2,0,0,YES,,109,94.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700026-1001,700026,OP,24F1,7/2/2024,45526,636,636,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700026-1700,700026,OP,24F1,7/1/2024,45532,-1,0,0,YES,,109,94.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700026-6348,700026,OP,24F1,7/1/2024,45528,300,300,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700145-1001,700145,OP,24F2,11/4/2024,45506,24,12,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700145-3539,700145,OP,24F2,11/4/2024,45509,78,37,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700145-4903,700145,OP,24F2,9/11/2024,45514,149,220,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700145-6062,700145,OP,24F2,10/31/2024,45511,965,1022,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700146-1001,700146,OP,24F3,10/2/2024,45622,0,0,0,YES,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700146-1700,700146,OP,24F3,,,0,0,0,YES,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700146-3539,700146,OP,24F3,10/2/2024,45628,7,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700146-4903,700146,OP,24F3,9/17/2024,45628,-9,0,0,YES,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700146-6000,700146,OP,24F3,9/16/2024,45628,2,0,0,YES,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700146-7014,700146,OP,24F3,,,0,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700147-1001,700147,OP,24H1,10/8/2024,45578,792,785,0,YES,LIVE,119,119,50% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700147-3921,700147,OP,24H1,10/17/2024,45578,376,387,0,YES,LIVE,119,119,50% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700147-6000,700147,OP,24H1,10/8/2024,45578,695,695,0,YES,LIVE,119,119,50% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700148-1001,700148,OP,24F3,11/14/2024,45556,9,0,0,YES,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700148-1700,700148,OP,24F3,11/14/2024,45606,-1,0,0,YES,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700148-2701,700148,OP,24H1,,,0,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700148-4903,700148,OP,24F3,11/14/2024,45604,4,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700148-6000,700148,OP,24F3,11/14/2024,45555,82,82,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700149-1001,700149,OP,24F2,10/21/2024,45622,-1,1,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700149-1537,700149,OP,24F2,9/7/2024,45624,15,0,0,YES,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700149-3002,700149,OP,24F2,9/10/2024,45622,7,0,0,YES,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700149-6507,700149,OP,24F2,10/21/2024,45624,68,55,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700151-1001,700151,OP,24F3,10/17/2024,45625,7,0,0,YES,,109,94.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700151-1232,700151,OP,24F3,10/17/2024,45628,32,0,0,YES,,109,94.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700151-3921,700151,OP,24F3,10/17/2024,45628,6,4,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700151-6000,700151,OP,24F3,9/17/2024,45628,15,9,0,YES,LIVE,109,94.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700184-1002,700184,OP,24F1,,,0,0,0,,,119,119,50% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700184-1700,700184,OP,24F1,7/23/2024,45554,-3,0,0,,,119,119,50% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700184-2063,700184,OP,24F1,,,0,0,0,YES,,119,119,50% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700275-3539,700275,OP,25S2,,,0,0,0,,,119,119,40% OFF,REG,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700282-1001,700282,OP,24F2,9/10/2024,45525,51,30,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700282-1214,700282,OP,24F3,,,0,0,0,YES,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
700282-1537,700282,OP,24F2,,,0,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing EOSS 1.3.25.xlsx,Pricing,45728.33916,45728.35884
